Aliciella subacaulis
Aliciella subnuda
Aliciella tenuis
Aliciella triodon
Alisma gramineum
Alisma lanceolatum
Alisma plantago-aquatica
Alisma subcordatum
Alisma triviale
Alkekengi officinarum
Allamanda blanchetii
Allamanda cathartica
Allamanda schottii
Allenrolfea occidentalis
Alliaria petiolata
Allionia choisyi
Allionia incarnata
Allium aaseae
Allium abramsii
Allium acuminatum
Allium allegheniense
Allium ampeloprasum
Allium amplectens
Allium anceps
Allium atrorubens
Allium bigelovii
Allium bisceptrum
Allium bolanderi
Allium brandegeei
Allium brevistylum
Allium burlewii
Allium campanulatum
Allium canadense
Allium cepa
Allium cernuum
Allium columbianum
Allium constrictum
Allium coryi
Allium cratericola
Allium crenulatum
Allium crispum
Allium cuthbertii
Allium denticulatum
Allium diabolense
Allium dichlamydeum
Allium dictuon
Allium douglasii
Allium drummondii
Allium elmendorfii
Allium falcifolium
Allium fibrillum
Allium fimbriatum
Allium fistulosum
Allium geyeri
Allium gooddingii
Allium haematochiton
Allium hickmanii
Allium hoffmanii
Allium hollandicum
Allium howellii
Allium hyalinum
Allium jepsonii
Allium kunthii
Allium lacunosum
Allium lemmonii
Allium macropetalum
Allium macrum
Allium madidum
Allium marvinii
Allium membranaceum
Allium monticola
Allium munzii
Allium neapolitanum
Allium nevadense
Allium nevii
Allium nigrum
Allium obtusum
Allium oleraceum
Allium oxyphilum
Allium paniculatum
Allium parishii
Allium parryi
Allium parvum
Allium passeyi
Allium peninsulare
Allium perdulce
Allium platycaule
Allium pleianthum
Allium plummerae
Allium porrum
Allium praecox
Allium X proliferum
Allium punctum
Allium rhizomatum
Allium robinsonii
Allium rotundum
Allium runyonii
Allium sanbornii
Allium sativum
Allium schoenoprasum
Allium scilloides
Allium serra
Allium sharsmithiae
Allium shevockii
Allium simillimum
Allium siskiyouense
Allium speculae
Allium sphaerocephalon
Allium stellatum
Allium textile
Allium tolmiei
Allium tribracteatum
Allium tricoccum
Allium triquetrum
Allium tuberosum
Allium tuolumnense
Allium unifolium
Allium validum
Allium victorialis
Allium vineale
Allium yosemitense
Allolepis texana
Allophyllum divaricatum
Allophyllum gilioides
Allophyllum glutinosum
Allophyllum integrifolium
Allophylus cobbe
Allophylus crassinervis
Allophylus racemosus
Allosidastrum pyramidatum
Alloteropsis cimicina
Allotoonia agglutinata
Allotropa virgata
Allowissadula holosericea
Allowissadula lozanii
Almutaster pauciflorus
Alnus cordata
Alnus X fallacina
Alnus glutinosa
Alnus incana
Alnus maritima
Alnus nepalensis
Alnus oblongifolia
Alnus rhombifolia
Alnus rubra
Alnus serrulata
Alnus sinuata
Alnus viridis
Alocasia cucullata
Alocasia macrorrhizos
Alocasia odora
Alocasia plumbea
Aloe X schoenlandi
Aloe striatula
Aloe vera
Alopecurus aequalis
Alopecurus arundinaceus
Alopecurus carolinianus
Alopecurus creticus
Alopecurus geniculatus
Alopecurus X haussknechtianus
Alopecurus magellanicus
Alopecurus myosuroides
Alopecurus pratensis
Alopecurus rendlei
Alopecurus saccatus
Alophia drummondii
Aloysia citrodora
Aloysia gratissima
Aloysia macrostachya
Aloysia wrightii
Alphitonia excelsa
Alphitonia ponderosa
Alpinia mutica
Alpinia purpurata
Alpinia zerumbet
Alsophila amintae
Alsophila brooksii
Alsophila bryophila
Alsophila portoricensis
Alstonia macrophylla
Alstonia scholaris
Alstroemeria pulchella
Alternanthera brasiliana
Alternanthera caracasana
Alternanthera crucis
Alternanthera ficoidea
Alternanthera flavescens
Alternanthera maritima
Alternanthera paronychioides
Alternanthera philoxeroides
Alternanthera pungens
