Abies_guatemalensis,410,y,1
Abies_guatemalensis,411,n,0
Abies_guatemalensis,412,y,1
Abies_guatemalensis,501,n,0
Abies_guatemalensis,502,n,0
Abies_guatemalensis,503,n,0
Abies_guatemalensis,504,n,0
Abies_guatemalensis,601,n,0
Abies_guatemalensis,602,y,1
Abies_guatemalensis,603,NA,NA
Abies_guatemalensis,604,NA,NA
Abies_guatemalensis,605,n,0
Abies_guatemalensis,606,n,-1
Abies_guatemalensis,607,>3,-1
Abies_guatemalensis,701,n,-1
Abies_guatemalensis,702,y,1
Abies_guatemalensis,703,n,-1
Abies_guatemalensis,704,y,1
Abies_guatemalensis,705,n,-1
Abies_guatemalensis,706,n,-1
Abies_guatemalensis,707,NA,NA
Abies_guatemalensis,708,NA,NA
Abies_guatemalensis,801,n,-1
Abies_guatemalensis,802,n,-1
Abies_guatemalensis,803,NA,NA
Abies_guatemalensis,804,n,-1
Abies_guatemalensis,805,NA,NA
Abies_nordmanniana,101,n,0
Abies_nordmanniana,102,NA,NA
Abies_nordmanniana,103,NA,NA
Abies_nordmanniana,201,Low,0
Abies_nordmanniana,202,High,2
Abies_nordmanniana,203,y,1
Abies_nordmanniana,204,n,0
Abies_nordmanniana,205,y,-2
Abies_nordmanniana,301,y,1
Abies_nordmanniana,302,n,0
Abies_nordmanniana,303,n,0
Abies_nordmanniana,304,n,0
Abies_nordmanniana,305,y,1
Abies_nordmanniana,401,n,0
Abies_nordmanniana,402,NA,NA
Abies_nordmanniana,403,n,0
Abies_nordmanniana,404,NA,NA
Abies_nordmanniana,405,n,0
Abies_nordmanniana,406,NA,NA
Abies_nordmanniana,407,n,0
Abies_nordmanniana,408,y,1
Abies_nordmanniana,409,y,1
Abies_nordmanniana,410,y,1
Abies_nordmanniana,411,n,0
Abies_nordmanniana,412,y,1
Abies_nordmanniana,501,n,0
Abies_nordmanniana,502,n,0
Abies_nordmanniana,503,n,0
Abies_nordmanniana,504,n,0
Abies_nordmanniana,601,n,0
Abies_nordmanniana,602,y,1
Abies_nordmanniana,603,y,1
Abies_nordmanniana,604,y,1
Abies_nordmanniana,605,n,0
Abies_nordmanniana,606,n,-1
Abies_nordmanniana,607,>3,-1
Abies_nordmanniana,701,n,-1
Abies_nordmanniana,702,y,1
Abies_nordmanniana,703,n,-1
Abies_nordmanniana,704,y,1
Abies_nordmanniana,705,n,-1
Abies_nordmanniana,706,n,-1
Abies_nordmanniana,707,NA,NA
Abies_nordmanniana,708,n,-1
Abies_nordmanniana,801,NA,NA
Abies_nordmanniana,802,n,-1
Abies_nordmanniana,803,NA,NA
Abies_nordmanniana,804,n,-1
Abies_nordmanniana,805,NA,NA
Abies_procera,101,n,0
Abies_procera,102,NA,NA
Abies_procera,103,NA,NA
Abies_procera,201,Low,0
Abies_procera,202,High,2
Abies_procera,203,y,1
Abies_procera,204,n,0
Abies_procera,205,y,-2
Abies_procera,301,y,1
Abies_procera,302,n,0
Abies_procera,303,n,0
Abies_procera,304,NA,NA
Abies_procera,305,y,1
Abies_procera,401,n,0
Abies_procera,402,NA,NA
Abies_procera,403,n,0
Abies_procera,404,n,-1
Abies_procera,405,n,0
Abies_procera,406,NA,NA
Abies_procera,407,n,0
Abies_procera,408,NA,NA
Abies_procera,409,n,0
Abies_procera,410,y,1
Abies_procera,411,n,0
Abies_procera,412,y,1
Abies_procera,501,n,0
Abies_procera,502,n,0
Abies_procera,503,n,0
Abies_procera,504,n,0
Abies_procera,601,n,0
Abies_procera,602,y,1
Abies_procera,603,y,1
Abies_procera,604,y,1
Abies_procera,605,n,0
Abies_procera,606,n,-1
Abies_procera,607,>3,-1
Abies_procera,701,n,-1
Abies_procera,702,y,1
Abies_procera,703,n,-1
Abies_procera,704,y,1
Abies_procera,705,n,-1
Abies_procera,706,n,-1
Abies_procera,707,n,-1
Abies_procera,708,NA,NA
Abies_procera,801,NA,NA
Abies_procera,802,n,-1
Abies_procera,803,NA,NA
Abies_procera,804,y,1
Abies_procera,805,NA,NA
Abies_religiosa,101,n,0
Abies_religiosa,102,NA,NA
Abies_religiosa,103,NA,NA
Abies_religiosa,201,Low,0
Abies_religiosa,202,Intermediate,1
Abies_religiosa,203,y,1
Abies_religiosa,204,n,0
Abies_religiosa,205,n,0
Abies_religiosa,301,n,0
Abies_religiosa,302,n,0
Abies_religiosa,303,n,0
Abies_religiosa,304,n,0
Abies_religiosa,305,y,1
Abies_religiosa,401,n,0
Abies_religiosa,402,NA,NA
Abies_religiosa,403,n,0
Abies_religiosa,404,n,-1
Abies_religiosa,405,n,0
Abies_religiosa,406,NA,NA
Abies_religiosa,407,n,0
Abies_religiosa,408,NA,NA
Abies_religiosa,409,y,1
Abies_religiosa,410,n,0
Abies_religiosa,411,n,0
Abies_religiosa,412,y,1
Abies_religiosa,501,n,0
Abies_religiosa,502,n,0
Abies_religiosa,503,n,0
Abies_religiosa,504,n,0
Abies_religiosa,601,n,0
Abies_religiosa,602,y,1
Abies_religiosa,603,NA,NA
Abies_religiosa,604,NA,NA
Abies_religiosa,605,n,0
Abies_religiosa,606,n,-1
Abies_religiosa,607,>3,-1
Abies_religiosa,701,n,-1
Abies_religiosa,702,y,1
Abies_religiosa,703,n,-1
Abies_religiosa,704,y,1
Abies_religiosa,705,n,-1
Abies_religiosa,706,n,-1
Abies_religiosa,707,NA,NA
Abies_religiosa,708,NA,NA
Abies_religiosa,801,NA,NA
Abies_religiosa,802,n,-1
Abies_religiosa,803,NA,NA
Abies_religiosa,804,n,-1
Abies_religiosa,805,NA,NA
Abutilon_grandifolium_PMC,101,n,0
Abutilon_grandifolium_PMC,102,NA,NA
Abutilon_grandifolium_PMC,103,NA,NA
Abutilon_grandifolium_PMC,201,High,2
Abutilon_grandifolium_PMC,202,High,2
Abutilon_grandifolium_PMC,203,n,0
Abutilon_grandifolium_PMC,204,y,1
Abutilon_grandifolium_PMC,205,y,-2
Abutilon_grandifolium_PMC,301,y,1
Abutilon_grandifolium_PMC,302,y,1
Abutilon_grandifolium_PMC,303,n,0
Abutilon_grandifolium_PMC,304,n,0
Abutilon_grandifolium_PMC,305,y,1
Abutilon_grandifolium_PMC,401,n,0
Abutilon_grandifolium_PMC,402,NA,NA
Abutilon_grandifolium_PMC,403,n,0
Abutilon_grandifolium_PMC,404,NA,NA
Abutilon_grandifolium_PMC,405,NA,NA
Abutilon_grandifolium_PMC,406,NA,NA
Abutilon_grandifolium_PMC,407,n,0
Abutilon_grandifolium_PMC,408,NA,NA
Abutilon_grandifolium_PMC,409,n,0
Abutilon_grandifolium_PMC,410,n,0
Abutilon_grandifolium_PMC,411,n,0
Abutilon_grandifolium_PMC,412,NA,NA
Abutilon_grandifolium_PMC,501,n,0
Abutilon_grandifolium_PMC,502,n,0
Abutilon_grandifolium_PMC,503,n,0
Abutilon_grandifolium_PMC,504,n,0
Abutilon_grandifolium_PMC,601,n,0
Abutilon_grandifolium_PMC,602,y,1
Abutilon_grandifolium_PMC,603,NA,NA
Abutilon_grandifolium_PMC,604,NA,NA
Abutilon_grandifolium_PMC,605,NA,NA
Abutilon_grandifolium_PMC,606,n,-1
Abutilon_grandifolium_PMC,607,1,1
Abutilon_grandifolium_PMC,701,y,1
Abutilon_grandifolium_PMC,702,y,1
Abutilon_grandifolium_PMC,703,n,-1
Abutilon_grandifolium_PMC,704,n,-1
Abutilon_grandifolium_PMC,705,NA,NA
Abutilon_grandifolium_PMC,706,n,-1
Abutilon_grandifolium_PMC,707,NA,NA
Abutilon_grandifolium_PMC,708,NA,NA
Abutilon_grandifolium_PMC,801,n,-1
Abutilon_grandifolium_PMC,802,NA,NA
Abutilon_grandifolium_PMC,803,NA,NA
Abutilon_grandifolium_PMC,804,NA,NA
Abutilon_grandifolium_PMC,805,NA,NA
Acacia_cochliacantha,101,n,0
Acacia_cochliacantha,102,NA,NA
Acacia_cochliacantha,103,NA,NA
Acacia_cochliacantha,201,High,2
Acacia_cochliacantha,202,High,2
Acacia_cochliacantha,203,y,1
Acacia_cochliacantha,204,y,1
Acacia_cochliacantha,205,n,0
Acacia_cochliacantha,301,n,0
Acacia_cochliacantha,302,n,0
Acacia_cochliacantha,303,y,2
Acacia_cochliacantha,304,n,0
Acacia_cochliacantha,305,y,1
Acacia_cochliacantha,401,y,1
Acacia_cochliacantha,402,n,0
Acacia_cochliacantha,403,n,0
Acacia_cochliacantha,404,NA,NA
Acacia_cochliacantha,405,n,0
Acacia_cochliacantha,406,NA,NA
Acacia_cochliacantha,407,n,0
Acacia_cochliacantha,408,y,1
Acacia_cochliacantha,409,n,0
Acacia_cochliacantha,410,NA,NA
Acacia_cochliacantha,411,n,0
Acacia_cochliacantha,412,y,1
Acacia_cochliacantha,501,n,0
Acacia_cochliacantha,502,n,0
Acacia_cochliacantha,503,y,1
Acacia_cochliacantha,504,n,0
Acacia_cochliacantha,601,n,0
Acacia_cochliacantha,602,y,1
Acacia_cochliacantha,603,y,1
Acacia_cochliacantha,604,NA,NA
Acacia_cochliacantha,605,n,0
Acacia_cochliacantha,606,n,-1
Acacia_cochliacantha,607,2,0
Acacia_cochliacantha,701,n,-1
Acacia_cochliacantha,702,n,-1
Acacia_cochliacantha,703,n,-1
Acacia_cochliacantha,704,n,-1
Acacia_cochliacantha,705,n,-1
Acacia_cochliacantha,706,NA,NA
Acacia_cochliacantha,707,n,-1
Acacia_cochliacantha,708,y,1
Acacia_cochliacantha,801,NA,NA
Acacia_cochliacantha,802,y,1
Acacia_cochliacantha,803,NA,NA
Acacia_cochliacantha,804,y,1
Acacia_cochliacantha,805,NA,NA
Acacia_dealbata,101,n,0
Acacia_dealbata,102,NA,NA
Acacia_dealbata,103,NA,NA
Acacia_dealbata,201,Intermediate,1
Acacia_dealbata,202,High,2
Acacia_dealbata,203,y,1
Acacia_dealbata,204,y,1
Acacia_dealbata,205,y,-2
Acacia_dealbata,301,y,1
Acacia_dealbata,302,y,1
Acacia_dealbata,303,y,2
Acacia_dealbata,304,y,2
Acacia_dealbata,305,y,1
Acacia_dealbata,401,n,0
Acacia_dealbata,402,NA,NA
Acacia_dealbata,403,n,0
Acacia_dealbata,404,n,-1
Acacia_dealbata,405,n,0
Acacia_dealbata,406,y,1
Acacia_dealbata,407,NA,NA
Acacia_dealbata,408,NA,NA
Acacia_dealbata,409,NA,NA
Acacia_dealbata,410,y,1
Acacia_dealbata,411,n,0
Acacia_dealbata,412,y,1
Acacia_dealbata,501,n,0
Acacia_dealbata,502,n,0
Acacia_dealbata,503,y,1
Acacia_dealbata,504,n,0
Acacia_dealbata,601,n,0
Acacia_dealbata,602,y,1
Acacia_dealbata,603,y,1
Acacia_dealbata,604,y,1
Acacia_dealbata,605,n,0
Acacia_dealbata,606,y,1
Acacia_dealbata,607,>3,-1
Acacia_dealbata,701,y,1
Acacia_dealbata,702,y,1
Acacia_dealbata,703,n,-1
Acacia_dealbata,704,NA,NA
Acacia_dealbata,705,y,1
Acacia_dealbata,706,y,1
Acacia_dealbata,707,y,1
Acacia_dealbata,708,y,1
Acacia_dealbata,801,y,1
Acacia_dealbata,802,y,1
Acacia_dealbata,803,y,-1
Acacia_dealbata,804,y,1
Acacia_dealbata,805,NA,NA
Acacia_insuavis,101,n,0
Acacia_insuavis,102,NA,NA
Acacia_insuavis,103,NA,NA
Acacia_insuavis,201,High,2
Acacia_insuavis,202,High,2
Acacia_insuavis,203,n,0
Acacia_insuavis,204,y,1
Acacia_insuavis,205,?,-1
Acacia_insuavis,301,?,-1
Acacia_insuavis,302,NA,NA
Acacia_insuavis,303,n,0
Acacia_insuavis,304,n,0
Acacia_insuavis,305,y,1
Acacia_insuavis,401,y,1
Acacia_insuavis,402,NA,NA
Acacia_insuavis,403,n,0
Acacia_insuavis,404,NA,NA
Acacia_insuavis,405,NA,NA
Acacia_insuavis,406,NA,NA
Acacia_insuavis,407,n,0
Acacia_insuavis,408,NA,NA
Acacia_insuavis,409,NA,NA
Acacia_insuavis,410,NA,NA
Acacia_insuavis,411,y,1
Acacia_insuavis,412,NA,NA
Acacia_insuavis,501,n,0
Acacia_insuavis,502,n,0
