Adansonia digitata,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,1,0,8,0,1,0,0,0,0,0,1,0,1,NA,1,NA
Adansonia rubrostipa,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adansonia suarezensis,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adenanthera pavonina,0,1,0,2,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,0,1,0,0,1,NA,NA,0,0,3,0,1,0,0,0,1,0,1,0,1,1,1,NA
Adiantopsis chlorophylla,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adiantum raddianum,0,NA,NA,2,2,1,1,1,1,0,0,1,1,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,0,1,NA,1,1,NA,1,1,0,0,NA,1,NA,NA,0,NA
Adiantum thalictroides,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adenium obesum,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,1,0,NA
Aechmea blanchetiana,0,0,0,2,2,0,1,1,0,0,0,0,0,1,0,0,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,1,NA,NA,1,1,NA,0,1,0,0,0,1,0,1,0,NA,NA,NA,NA
Aechmea fasciata,0,0,0,2,2,0,1,1,0,0,0,0,0,1,0,0,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,1,NA,1,1,1,6,0,1,NA,0,0,1,NA,1,0,0,0,NA,NA
Aegle marmelos,0,NA,NA,2,2,1,1,1,NA,0,0,0,0,1,NA,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,NA,1,0,1,NA,0,1,0,0,NA,NA,NA,1,0,0,NA,1,NA
Aeschynomene americana,0,1,0,2,2,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,1,0,0,1,NA,1,0,0,1,0,1,NA,0,0,0,1,1,0,1,NA,1,NA
Aesculus californica,0,NA,NA,1,2,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,NA,NA,0,0,NA,0,1,0,0,1,0,1,0,0,0,1,1,NA
Afrocarpus falcatus,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,NA,1,0,0,4,0,1,0,0,0,1,0,1,0,1,NA,1,NA
Agapanthus africanus,0,NA,NA,1,1,1,0,1,0,NA,NA,NA,1,0,0,0,NA,NA,0,1,NA,NA,1,0,0,0,0,0,1,0,1,1,NA,0,1,2,0,1,0,1,0,0,0,0,0,NA,NA,1,NA
Agapanthus praecox,0,NA,NA,1,1,1,0,1,1,0,0,1,0,0,0,0,NA,NA,0,1,NA,0,1,0,1,0,0,0,1,0,1,1,NA,0,1,3,0,1,0,1,1,0,0,0,0,NA,0,1,NA
Agathis robusta,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,0,0,NA,20,0,1,0,1,0,0,0,NA,1,0,NA,0,NA
Agave americana,0,NA,NA,2,2,0,1,1,1,0,0,1,1,1,0,0,0,NA,0,NA,0,NA,1,0,1,0,0,0,0,0,1,1,1,0,1,2,0,1,0,1,1,0,0,0,NA,NA,NA,0,NA
Agave americana,0,NA,NA,2,2,NA,NA,1,1,0,1,1,1,1,0,0,NA,0,NA,1,0,0,1,0,1,0,0,0,0,NA,1,1,NA,NA,1,NA,NA,1,0,0,0,NA,0,NA,0,NA,1,NA,NA
Agave filifera,0,NA,NA,2,2,0,NA,1,0,0,0,0,1,1,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,1,NA,NA,NA,1,NA,NA,1,0,0,0,NA,0,NA,0,NA,NA,NA,NA
Ageratina riparia,0,1,0,2,2,0,0,1,1,NA,1,1,1,0,1,0,NA,1,NA,NA,NA,1,1,0,1,0,NA,NA,NA,0,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,1,NA,1,NA,0,NA,NA
Ageratina riparia,2,3,NA,NA,NA,133,NA
Aglaia odorata,0,0,0,2,2,NA,1,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,3,0,1,0,0,0,1,0,1,0,NA,NA,NA,NA
