albizia_chinensis,0,1,-1,2,2,1,1,-2,1,0,0,0,0,0,NA,0,-1,NA,0,NA,1,0,1,0,0,0,0,1,0,0,1,NA,NA,0,-1,NA,-1,1,-1,-1,-1,-1,-1,NA,-1,1,NA,1,NA
albizia_guachepele,0,NA,NA,2,NA,1,1,-2,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,-1,NA,0,-1,4,-1,1,-1,-1,-1,-1,-1,NA,-1,1,NA,1,NA
albizia_lebbeck,0,1,-1,2,2,1,1,-2,1,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,-1,NA,0,-1,4,-1,1,-1,-1,-1,-1,-1,1,-1,1,NA,1,NA
aleurites_moluccana,0,1,-1,2,2,1,1,-2,1,0,0,2,1,0,0,0,NA,1,0,1,0,1,1,0,1,0,0,0,0,0,1,NA,1,0,-1,3,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,NA
allamanda_blanchetii,0,NA,NA,2,2,0,1,-2,1,0,0,0,0,0,0,0,1,1,NA,1,NA,0,0,1,NA,0,0,0,0,0,1,-1,-1,0,1,NA,-1,1,-1,1,NA,-1,NA,-1,-1,NA,NA,NA,NA
allamanda_cathartica,0,NA,NA,2,2,0,1,-2,1,1,NA,0,0,0,0,0,1,1,NA,1,0,0,0,1,0,0,0,0,0,NA,1,NA,NA,0,1,NA,-1,1,-1,1,-1,-1,-1,-1,NA,NA,NA,1,NA
allium_sativum,-3,1,NA,1,1,1,NA,-2,1,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,1,NA,-1,NA,NA,0,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,NA,NA
allocasuarina_verticillata,0,-1,-1,2,2,0,1,NA,0,0,0,0,0,0,0,0,-1,0,0,0,NA,NA,1,0,1,0,0,1,0,0,1,-1,-1,0,-1,5,-1,1,-1,-1,-1,NA,-1,NA,NA,-1,NA,1,NA
alluaudia_procera,0,NA,NA,2,2,0,1,-2,0,0,0,0,0,1,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,1,NA,-1,NA,-1,-1,-1,1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA
alnus_nepalensis,0,-1,-1,2,1,1,1,-2,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,NA,NA,0,-1,4,-1,1,-1,1,-1,-1,-1,-1,1,-1,NA,1,NA
alocasia_cucullata,0,1,-1,2,2,1,1,-2,1,0,0,0,0,0,0,0,NA,NA,1,NA,0,1,0,0,0,0,0,0,1,0,NA,NA,-1,-1,1,NA,1,1,NA,-1,1,NA,-1,NA,-1,NA,NA,1,NA
alocasia_sanderiana,0,-1,-1,2,2,0,1,-2,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,1,0,0,0,0,0,0,1,0,NA,NA,-1,-1,NA,NA,-1,1,-1,-1,NA,NA,-1,NA,-1,NA,NA,1,NA
alphitonia_zizyphoides,0,1,-1,2,2,0,1,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,0,-1,4,-1,1,-1,-1,-1,1,NA,NA,-1,NA,NA,1,NA
alpinia_purpurata,0,1,-1,2,2,0,1,-2,1,0,0,0,0,0,0,0,NA,0,1,NA,0,1,NA,0,0,0,0,0,1,0,1,NA,NA,-1,1,2,-1,1,-1,-1,NA,NA,-1,NA,-1,NA,NA,1,NA
alpinia_zerumbet,0,NA,NA,2,2,1,1,-2,1,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,1,0,1,0,0,0,0,0,1,NA,NA,0,1,2,-1,1,-1,-1,1,1,-1,1,1,NA,NA,1,NA
alstonia_macrophylla,0,NA,NA,2,2,0,1,-2,1,0,0,0,0,0,0,0,NA,1,NA,NA,0,1,1,0,NA,0,0,0,0,0,1,NA,1,0,NA,NA,-1,1,-1,1,NA,-1,-1,NA,1,-1,NA,1,NA
alstonia_scholaris,0,NA,NA,2,2,0,1,-2,1,0,0,0,0,0,0,0,NA,1,0,NA,0,NA,1,0,0,0,0,0,0,0,1,NA,1,0,NA,-1,-1,1,-1,1,-1,-1,-1,NA,NA,-1,NA,1,NA
alyogyne_huegelii,0,NA,NA,1,1,0,1,-2,0,0,0,0,0,0,NA,0,-1,0,NA,0,NA,0,1,0,NA,0,0,0,0,0,1,NA,NA,0,NA,-1,-1,1,-1,NA,NA,-1,NA,NA,NA,1,NA,1,NA
ambrosia_psilostachya,0,NA,NA,0,1,1,1,-2,1,0,0,0,0,0,1,0,NA,0,1,1,1,0,1,0,1,0,0,0,1,0,1,NA,NA,0,1,2,1,-1,1,-1,-1,-1,1,NA,-1,1,-1,1,NA
amherstia_nobilis,0,NA,NA,2,2,0,1,-2,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,1,0,NA,1,-1,-1,-1,-1,-1,-1,1,-1,-1,NA,-1,-1,NA,-1,NA,NA,NA,NA
anacardium_occidentale,0,1,-1,2,2,0,1,-2,1,0,0,0,0,0,NA,0,NA,NA,1,1,0,NA,0,0,0,0,0,0,0,0,1,NA,1,0,-1,3,-1,1,-1,-1,-1,1,-1,NA,-1,-1,NA,-1,NA
andira_inermis,0,-1,-1,2,2,0,1,-2,0,0,0,0,0,0,0,0,-1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,NA,-1,0,-1,4,-1,1,-1,-1,-1,-1,1,-1,-1,-1,NA,NA,NA
andropogon_glomeratus,0,NA,NA,2,2,1,1,0,1,0,0,0,0,0,0,0,-1,0,0,NA,0,0,1,0,NA,0,1,0,0,0,1,1,NA,0,-1,2,-1,1,1,1,1,-1,-1,NA,1,NA,1,1,NA
andropogon_virginicus,0,NA,NA,2,2,1,1,-2,1,0,0,0,0,0,1,0,-1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,NA,1,0,-1,2,1,-1,1,1,-1,-1,1,NA,-1,NA,-1,1,1
angiopteris_evecta,0,NA,NA,2,2,0,1,-2,1,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,NA,1,NA,NA,0,1,-1,-1,1,-1,1,1,-1,-1,-1,1,NA,NA,-1,1
annona_cherimola,0,-1,-1,2,2,0,1,-2,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,-1,-1,4,-1,1,-1,-1,-1,NA,-1,NA,-1,1,NA,NA,NA
annona_muricata,0,NA,-1,2,2,0,1,-2,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,-1,4,-1,1,-1,-1,-1,NA,-1,NA,-1,1,NA,NA,NA
annona_squamosa,0,NA,-1,2,2,0,1,-2,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,-1,NA,-1,0,-1,1,-1,-1,-1,NA,-1,1,-1,1,NA,NA,NA
anthoxanthum_nitens,0,NA,NA,0,2,1,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,NA,1,0,NA,0,1,0,NA,0,1,NA,1,0,1,1,-1,1,-1,-1,NA,-1,-1,NA,-1,NA,NA,1,NA
anthoxanthum_odoratum,0,NA,NA,0,2,1,0,-2,1,0,0,0,0,0,1,0,-1,NA,NA,1,1,0,1,0,1,0,1,0,0,0,1,NA,-1,0,-1,1,1,1,1,1,NA,-1,NA,1,1,-1,-1,NA,NA
anthurium_hookeri,0,-1,-1,2,2,0,1,-2,0,0,0,0,0,0,0,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,-1,-1,-1,NA,-1,1,-1,-1,-1,1,-1,1,-1,-1,NA,-1,NA
antigonon_leptopus,0,1,-1,2,2,0,1,-2,1,0,0,0,0,0,0,0,-1,0,0,0,NA,0,0,1,0,0,0,0,1,0,1,NA,1,0,1,2,-1,1,1,NA,1,1,-1,1,NA,NA,NA,1,NA
aphelandra_aurantiaca,0,NA,NA,2,2,0,1,NA,1,0,0,0,0,0,NA,0,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,1,NA,1,0,-1,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA
aptenia_cordifolia,0,1,-1,1,1,0,1,-2,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA,0,NA,NA,-1,1,-1,-1,NA,NA,-1,1,1,NA,NA,1,NA
arachis_glabrata,0,-1,-1,2,2,1,1,-2,0,0,0,0,0,0,0,0,-1,0,0,0,0,NA,1,NA,0,0,0,0,0,NA,1,NA,NA,0,1,1,-1,1,-1,-1,-1,-1,NA,NA,-1,1,-1,1,NA
arachis_hypogaea,-3,1,-1,2,2,1,1,-2,1,0,0,0,0,0,0,0,-1,0,1,NA,0,0,1,0,0,0,0,0,0,0,1,1,1,0,-1,1,-1,1,-1,-1,-1,-1,-1,NA,-1,NA,NA,-1,NA
arachis_pintoi,0,-1,-1,2,2,0,1,-2,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,NA,NA,0,1,1,-1,1,-1,-1,-1,-1,-1,NA,-1,1,NA,NA,1
araucaria_columnaris,0,-1,-1,2,2,0,1,-2,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,1,0,0,0,0,0,0,0,1,NA,-1,0,-1,4,-1,1,-1,1,-1,NA,-1,-1,NA,-1,NA,1,NA
araucaria_heterophylla,0,-1,-1,1,1,0,0,-2,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,1,1,0,0,0,0,0,0,0,1,NA,-1,0,-1,15,-1,1,-1,1,-1,NA,-1,NA,-1,-1,NA,1,NA
archontophoenix_alexandrae,0,NA,NA,2,2,0,1,NA,1,0,0,0,0,0,0,0,NA,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,-1,4,-1,1,-1,-1,1,1,-1,1,1,-1,NA,-1,NA
archontophoenix_cunninghamiana,0,NA,NA,2,2,0,1,-2,1,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,-1,4,-1,1,-1,-1,NA,1,-1,1,1,-1,NA,-1,NA
archontophoenix_tuckeri,0,NA,NA,2,2,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,1,0,0,1,0,0,0,0,NA,1,1,1,0,-1,4,-1,1,-1,-1,-1,1,-1,1,1,NA,NA,-1,NA
ardisia_crenata,0,NA,NA,2,2,1,1,-2,1,0,0,0,0,0,0,0,-1,NA,0,NA,0,1,1,0,1,0,0,0,0,0,1,NA,1,0,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,NA
ardisia_elliptica,0,1,-1,2,2,0,1,-2,1,0,0,0,0,0,0,0,NA,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,-1,2,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1
areca_catechu,0,-1,-1,2,2,0,1,-2,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,-1,0,-1,4,-1,1,-1,-1,-1,1,-1,1,-1,1,NA,NA,NA
argyreia_nervosa,0,1,-1,2,2,0,1,-2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA,0,-1,2,-1,1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,NA
aristolochia_ringens,0,NA,NA,2,2,0,1,-2,1,0,0,NA,1,0,NA,0,NA,NA,NA,0,0,1,NA,1,0,0,0,0,0,0,1,NA,-1,0,NA,NA,-1,1,-1,1,NA,-1,-1,-1,NA,NA,NA,NA,NA
artabotrys_hexapetalus,0,-1,-1,2,2,0,0,-2,0,0,0,0,0,1,0,0,NA,0,1,0,0,1,1,1,0,0,0,0,0,0,1,NA,NA,0,-1,3,-1,1,-1,-1,-1,NA,-1,1,-1,NA,NA,NA,NA
arthrostemma_ciliatum,0,NA,NA,2,2,1,1,0,1,0,0,0,0,0,NA,0,NA,NA,NA,0,0,1,NA,1,0,0,0,0,0,0,1,NA,NA,0,NA,NA,1,1,-1,NA,-1,-1,-1,-1,NA,NA,-1,NA,NA
artocarpus_altilis,-3,-1,-1,2,2,0,1,-2,0,0,0,0,0,0,0,0,-1,0,0,0,NA,1,1,0,0,0,0,0,0,0,1,NA,-1,0,NA,4,-1,1,-1,-1,-1,-1,NA,NA,-1,-1,NA,NA,NA
artocarpus_heterophyllus,0,1,-1,2,2,1,1,-2,1,0,0,0,0,0,NA,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,-1,0,-1,3,1,1,-1,-1,-1,-1,-1,1,-1,-1,NA,NA,NA
artocarpus_odoratissimus,0,-1,-1,2,2,0,1,-2,0,0,0,0,0,0,0,0,NA,0,1,0,0,1,NA,0,0,0,0,0,0,0,1,NA,NA,0,-1,4,1,1,-1,-1,-1,NA,-1,1,-1,-1,NA,NA,NA
arundo_donax,0,NA,NA,1,2,1,1,-2,1,NA,0,2,0,0,NA,0,-1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,NA,NA,0,1,1,1,1,-1,1,1,-1,-1,-1,NA,NA,-1,1,NA
asparagus_densiflorus,0,1,-1,2,1,0,1,-2,1,0,0,0,0,1,0,0,1,0,0,0,NA,0,1,1,0,0,0,0,1,0,1,NA,1,0,-1,NA,1,1,-1,-1,-1,1,-1,1,-1,NA,NA,1,NA
asparagus_falcatus,0,NA,NA,2,2,1,1,0,1,0,0,0,0,1,0,0,NA,NA,0,NA,NA,1,1,1,0,0,0,0,1,0,1,NA,NA,0,NA,NA,NA,1,-1,-1,NA,1,-1,1,-1,NA,NA,NA,NA
asparagus_setaceus,0,1,-1,2,2,1,1,-2,1,0,0,0,0,1,0,0,NA,0,1,NA,NA,1,1,1,0,0,0,0,0,0,1,NA,-1,0,NA,NA,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,NA
aspidistra_elatior,0,-1,-1,2,1,1,1,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,NA,0,1,NA,NA,-1,1,4,-1,1,-1,-1,-1,NA,-1,NA,-1,NA,NA,1,NA
astronium_graveolens,0,NA,NA,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,NA,-1,0,NA,NA,-1,1,-1,1,-1,NA,-1,NA,NA,-1,NA,1,NA
asystasia_gangetica,0,1,1,2,2,0,1,-2,1,0,0,0,0,0,0,0,-1,0,1,0,NA,1,1,1,0,0,0,0,0,0,1,NA,NA,0,1,1,1,1,NA,-1,-1,-1,-1,-1,-1,1,-1,1,-1
atractocarpus_fitzalanii,0,NA,NA,2,2,0,1,0,1,0,0,0,0,0,0,0,NA,0,NA,0,0,1,1,0,0,0,0,0,0,0,1,NA,-1,NA,-1,3,-1,1,-1,-1,NA,1,-1,1,NA,NA,NA,NA,NA
averrhoa_carambola,0,NA,-1,2,2,1,1,-2,1,0,0,0,0,0,0,0,NA,0,1,0,NA,1,1,0,0,0,0,0,0,0,1,-1,-1,0,-1,3,-1,1,-1,-1,-1,1,-1,1,-1,-1,NA,NA,NA
axonopus_compressus,0,1,-1,2,2,0,1,-2,1,0,0,0,0,0,0,0,NA,0,0,NA,0,1,1,0,NA,0,1,0,0,0,1,1,NA,0,1,1,-1,1,1,1,-1,-1,-1,NA,-1,-1,-1,1,NA
axonopus_fissifolius,0,NA,NA,2,2,1,1,-2,1,1,0,NA,1,0,NA,0,-1,0,0,0,0,1,1,0,0,0,1,0,0,0,NA,1,-1,0,1,2,1,1,1,1,1,-1,-1,1,1,NA,-1,1,NA
azadirachta_indica,0,NA,NA,2,2,1,1,-2,1,0,0,0,0,0,NA,0,-1,0,0,0,0,1,1,0,NA,0,0,0,0,0,1,1,1,0,NA,4,-1,1,-1,-1,1,1,-1,1,1,-1,NA,1,NA
bacopa_procumbens,0,1,-1,2,2,1,1,-2,1,1,2,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,NA,NA,0,-1,1,-1,1,1,-1,-1,-1,-1,-1,1,NA,-1,NA,NA
balaka_longirostris,0,NA,NA,2,2,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,0,-1,NA,-1,1,-1,-1,NA,1,-1,1,-1,NA,NA,NA,NA
bambusa_chungii,0,NA,NA,2,2,0,1,-2,0,0,0,0,0,0,0,0,-1,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,NA,1,-1,NA,0,1,NA,-1,1,-1,1,NA,-1,-1,NA,-1,-1,NA,NA,NA
bambusa_glaucophylla,0,NA,NA,2,2,0,1,-2,NA,0,0,0,0,0,0,0,-1,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,NA,-1,NA,NA,0,1,NA,-1,1,-1,NA,NA,-1,-1,-1,-1,NA,NA,NA,NA
bambusa_lako,0,NA,NA,2,2,0,1,-2,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,NA,0,1,0,0,0,NA,NA,NA,0,1,NA,-1,1,-1,1,NA,-1,-1,NA,-1,-1,NA,NA,NA
bambusa_oldhamii,0,NA,NA,1,2,1,0,-2,0,0,0,0,1,0,NA,0,-1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,NA,1,0,1,4,-1,1,-1,1,-1,-1,-1,-1,1,-1,NA,1,NA
bambusa_textilis,0,NA,NA,2,2,0,1,-2,0,NA,NA,NA,0,1,0,0,-1,0,0,0,NA,0,1,0,0,0,1,0,0,NA,NA,1,NA,0,-1,-1,-1,1,-1,1,NA,-1,-1,NA,NA,-1,NA,NA,NA
bambusa_vulgaris,0,1,-1,2,2,1,1,-2,1,0,0,0,0,0,0,0,-1,0,0,0,NA,0,1,0,1,0,0,0,0,NA,NA,NA,NA,0,1,80,-1,1,-1,1,NA,-1,-1,-1,-1,-1,NA,1,NA
